country,pwght,wght_eq1000
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Myanmar (Burma),3.06583,0.8333333
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
Belarus,0.4718458,0.6459948
