country,v1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,8
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,8
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,8
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,9
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,9
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,8
Denmark,8
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,8
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,8
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,8
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,8
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,8
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,8
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,8
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,8
Denmark,1
Denmark,1
Denmark,8
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,8
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,8
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,2
Denmark,1
Denmark,1
Denmark,1
Denmark,2
Denmark,2
Denmark,1
Denmark,8
Denmark,1
Denmark,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,8
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,8
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,8
Spain,8
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,8
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,2
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,8
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,8
Spain,1
Spain,1
Spain,2
Spain,2
Spain,8
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,8
Spain,8
Spain,1
Spain,1
Spain,1
Spain,8
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,8
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,8
Spain,1
Spain,8
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,8
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,8
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,9
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,8
Spain,2
Spain,2
Spain,9
Spain,2
Spain,1
Spain,1
Spain,8
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,8
Spain,2
Spain,2
Spain,8
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,9
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,8
Spain,2
Spain,8
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,9
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,8
Spain,8
Spain,2
Spain,8
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,8
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,8
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,2
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,8
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,2
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,2
Spain,1
Spain,2
Spain,1
Spain,1
Spain,1
Spain,1
Spain,8
Spain,8
Spain,1
Spain,2
Spain,2
Spain,2
Spain,1
Spain,1
Spain,2
Spain,2
